,face_engaged,face_glasses,face_happy,face_lefteyeclosed,face_lookingaway,face_mouthmoved,face_mouthopen,face_pitch,face_righteyeclosed,face_roll,face_yaw,hip_rot,index,shoulder_rot,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowRightX,ElbowRightY,ElbowRightZ,HeadX,HeadY,HeadZ,HipLeftX,HipLeftY,HipLeftZ,HipRightX,HipRightY,HipRightZ,NeckX,NeckY,NeckZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,SpineBaseX,SpineBaseY,SpineBaseZ,SpineMidX,SpineMidY,SpineMidZ,SpineShoulderX,SpineShoulderY,SpineShoulderZ,WristLeftX,WristLeftY,WristLeftZ,WristRightX,WristRightY,WristRightZ,pedes_posX,pedes_posY,pedes_posZ
85,0,0,0,1,1,1,0,-10,1,-10,20,0.21078099019277724,3,0.1859228761115764,-0.890229762,0.107008465,1.56382561,-0.5050065,0.118974462,1.63020265,-0.6700401,0.4841109,1.47081053,-0.776617646,0.0185541958,1.62552452,-0.658497632,0.0161011145,1.65079737,-0.6853899,0.379670322,1.53626585,-0.83988297,0.306472361,1.52513933,-0.5481011,0.309061825,1.5800221,-0.7266933,0.01755103,1.659032,-0.707644761,0.200978741,1.60109842,-0.691553354,0.3356985,1.55374646,-0.8772921,-0.07642567,1.58346188,-0.528085351,-0.0463966057,1.63582444,-0.707644761,0.200978741,1.60109842
86,0,0,0,0,1,0,0,10,0,15,30,-0.3783267040569401,1,-0.47892537252900524,0.11450123,0.149656579,1.995095,0.5021997,0.202234089,1.78631449,0.234973833,0.668738067,1.919449,0.234022692,-0.04815496,1.86156654,0.365969539,-0.0308585875,1.80912113,0.297831833,0.543965638,1.92736554,0.136438161,0.399880856,1.98357725,0.428359956,0.424812526,1.83199811,0.305755228,-0.0402717143,1.8702848,0.302752256,0.257986158,1.9048183,0.299388319,0.47408995,1.92380476,0.05108758,-0.04696901,1.88506007,0.458177477,-0.0243265741,1.62148309,0.302752256,0.257986158,1.9048183
87,0,0,0,1,1,1,0,-10,1,-10,20,0.21078099019277724,3,0.1859228761115764,-0.890229762,0.107008465,1.56382561,-0.5050065,0.118974462,1.63020265,-0.6700401,0.4841109,1.47081053,-0.776617646,0.0185541958,1.62552452,-0.658497632,0.0161011145,1.65079737,-0.6853899,0.379670322,1.53626585,-0.83988297,0.306472361,1.52513933,-0.5481011,0.309061825,1.5800221,-0.7266933,0.01755103,1.659032,-0.707644761,0.200978741,1.60109842,-0.691553354,0.3356985,1.55374646,-0.8772921,-0.07642567,1.58346188,-0.528085351,-0.0463966057,1.63582444,-0.707644761,0.200978741,1.60109842
88,0,0,0,0,1,0,0,15,0,20,35,-0.3878522282844616,1,-0.48596759236256465,0.114127107,0.149143949,1.99599373,0.498318851,0.202964038,1.78596187,0.233117908,0.669543,1.92230761,0.230549857,-0.04786997,1.86384118,0.362115979,-0.03095003,1.8100903,0.296599448,0.543839455,1.92807841,0.134473979,0.399994642,1.98665082,0.4267701,0.4244854,1.83225429,0.3020356,-0.040174067,1.87190247,0.300388366,0.257940561,1.90595293,0.297897547,0.473977655,1.92461681,0.0509814322,-0.047103446,1.88558233,0.450176924,-0.02497995,1.62430084,0.300388366,0.257940561,1.90595293
89,0,0,0,0,0,1,0,-5,1,-10,15,0.24213759086725453,3,0.2066297970737776,-0.901676655,0.112069145,1.58043671,-0.5154798,0.124110386,1.6589365,-0.6803802,0.4921596,1.50008035,-0.787196636,0.0186633728,1.64106619,-0.671420753,0.0150989555,1.66966093,-0.697788,0.386401236,1.56347919,-0.8490225,0.309829831,1.5486784,-0.559575737,0.311306983,1.60935271,-0.7384935,0.0171212964,1.67621529,-0.719690859,0.20391421,1.62281227,-0.703846,0.341460526,1.57949233,-0.8886726,-0.07815223,1.60407877,-0.536824048,-0.0451065525,1.65295458,-0.719690859,0.20391421,1.62281227
90,0,0,0,0,1,0,0,15,0,20,35,-0.3878522282844616,1,-0.48596759236256465,0.114127107,0.149143949,1.99599373,0.498318851,0.202964038,1.78596187,0.233117908,0.669543,1.92230761,0.230549857,-0.04786997,1.86384118,0.362115979,-0.03095003,1.8100903,0.296599448,0.543839455,1.92807841,0.134473979,0.399994642,1.98665082,0.4267701,0.4244854,1.83225429,0.3020356,-0.040174067,1.87190247,0.300388366,0.257940561,1.90595293,0.297897547,0.473977655,1.92461681,0.0509814322,-0.047103446,1.88558233,0.450176924,-0.02497995,1.62430084,0.300388366,0.257940561,1.90595293
91,0,0,0,0,0,1,0,-5,1,-10,15,0.24213759086725453,3,0.2066297970737776,-0.901676655,0.112069145,1.58043671,-0.5154798,0.124110386,1.6589365,-0.6803802,0.4921596,1.50008035,-0.787196636,0.0186633728,1.64106619,-0.671420753,0.0150989555,1.66966093,-0.697788,0.386401236,1.56347919,-0.8490225,0.309829831,1.5486784,-0.559575737,0.311306983,1.60935271,-0.7384935,0.0171212964,1.67621529,-0.719690859,0.20391421,1.62281227,-0.703846,0.341460526,1.57949233,-0.8886726,-0.07815223,1.60407877,-0.536824048,-0.0451065525,1.65295458,-0.719690859,0.20391421,1.62281227
92,0,0,0,0,1,0,0,20,0,20,35,-0.40092327364024744,1,-0.495057318618791,0.113923922,0.149115369,1.99677551,0.4947885,0.204417765,1.78516936,0.2294194,0.6700284,1.92712879,0.227496937,-0.0482700877,1.86591864,0.358163923,-0.0312582068,1.81053126,0.295463115,0.543975055,1.92847311,0.132811069,0.398564249,1.989362,0.4241245,0.4240303,1.83208132,0.2985352,-0.04052392,1.873167,0.298143238,0.257906467,1.90674424,0.296503216,0.4740853,1.92510152,0.05083926,-0.04678041,1.88646686,0.443247437,-0.02422921,1.62611568,0.298143238,0.257906467,1.90674424
93,0,0,0,0,0,1,0,-5,1,-10,15,0.24930547889020283,3,0.22183191391327547,-0.9145016,0.116040021,1.60029256,-0.5273945,0.127318352,1.683497,-0.690177441,0.5013143,1.52770352,-0.795821,0.0202638619,1.657142,-0.6807593,0.0161620565,1.686437,-0.7073621,0.392010778,1.58742023,-0.858429432,0.31386292,1.57109439,-0.5704513,0.316047132,1.636046,-0.7475199,0.0184562933,1.69267666,-0.729151,0.207542986,1.643406,-0.713414,0.346625715,1.60269272,-0.898690641,-0.0760284141,1.61830127,-0.548291564,-0.03368327,1.68313336,-0.729151,0.207542986,1.643406
94,0,0,0,0,1,0,0,20,0,20,35,-0.40092327364024744,1,-0.495057318618791,0.113923922,0.149115369,1.99677551,0.4947885,0.204417765,1.78516936,0.2294194,0.6700284,1.92712879,0.227496937,-0.0482700877,1.86591864,0.358163923,-0.0312582068,1.81053126,0.295463115,0.543975055,1.92847311,0.132811069,0.398564249,1.989362,0.4241245,0.4240303,1.83208132,0.2985352,-0.04052392,1.873167,0.298143238,0.257906467,1.90674424,0.296503216,0.4740853,1.92510152,0.05083926,-0.04678041,1.88646686,0.443247437,-0.02422921,1.62611568,0.298143238,0.257906467,1.90674424
95,0,0,0,0,0,1,0,-5,1,-10,15,0.24930547889020283,3,0.22183191391327547,-0.9145016,0.116040021,1.60029256,-0.5273945,0.127318352,1.683497,-0.690177441,0.5013143,1.52770352,-0.795821,0.0202638619,1.657142,-0.6807593,0.0161620565,1.686437,-0.7073621,0.392010778,1.58742023,-0.858429432,0.31386292,1.57109439,-0.5704513,0.316047132,1.636046,-0.7475199,0.0184562933,1.69267666,-0.729151,0.207542986,1.643406,-0.713414,0.346625715,1.60269272,-0.898690641,-0.0760284141,1.61830127,-0.548291564,-0.03368327,1.68313336,-0.729151,0.207542986,1.643406
96,0,0,0,0,0,1,0,-5,0,-10,15,0.26087856891320976,3,0.2195979326330966,-0.9304014,0.120806105,1.62413418,-0.540355742,0.128279954,1.71186423,-0.700836957,0.5100901,1.5551101,-0.808313549,0.0210731328,1.6785537,-0.693498433,0.0167117,1.709205,-0.7176801,0.3985051,1.61233,-0.871775746,0.318544,1.59983981,-0.581128,0.318870366,1.66471159,-0.7601706,0.0191317946,1.71475327,-0.740490556,0.211239085,1.66683817,-0.72395426,0.352426618,1.62719667,-0.9145124,-0.07867875,1.643098,-0.562277138,-0.0346172042,1.70195806,-0.740490556,0.211239085,1.66683817
97,0,0,0,0,0,1,0,-5,0,-10,15,0.26087856891320976,3,0.2195979326330966,-0.9304014,0.120806105,1.62413418,-0.540355742,0.128279954,1.71186423,-0.700836957,0.5100901,1.5551101,-0.808313549,0.0210731328,1.6785537,-0.693498433,0.0167117,1.709205,-0.7176801,0.3985051,1.61233,-0.871775746,0.318544,1.59983981,-0.581128,0.318870366,1.66471159,-0.7601706,0.0191317946,1.71475327,-0.740490556,0.211239085,1.66683817,-0.72395426,0.352426618,1.62719667,-0.9145124,-0.07867875,1.643098,-0.562277138,-0.0346172042,1.70195806,-0.740490556,0.211239085,1.66683817
98,0,0,0,0,1,0,0,25,0,20,40,-0.4325006261071238,1,-0.5388491313630087,0.1130083,0.147682682,2.00134063,0.4855348,0.2114713,1.783915,0.219585121,0.6704612,1.94022918,0.219480217,-0.0496525653,1.87196338,0.346851677,-0.0330259576,1.81316221,0.289447337,0.5451436,1.93244362,0.128085285,0.395877481,2.0028398,0.4146282,0.4232319,1.83152544,0.288746327,-0.0421061143,1.87755311,0.290142715,0.257805049,1.91099632,0.289969355,0.4749593,1.929156,0.0493555553,-0.04669477,1.89111567,0.42251423,-0.0211049747,1.63476515,0.290142715,0.257805049,1.91099632
99,0,0,0,0,0,1,0,-5,1,-10,15,0.26689625141229184,3,0.22743291172218733,-0.9466464,0.124653749,1.64538646,-0.55357337,0.129192442,1.736482,-0.7159113,0.5149527,1.58672881,-0.822199643,0.0229270514,1.69474816,-0.707618654,0.0186239854,1.72607684,-0.7347786,0.405278623,1.64514935,-0.88408947,0.321846217,1.62270713,-0.593427241,0.3252417,1.68997717,-0.774250865,0.0210315883,1.73127484,-0.756106,0.2154265,1.69091988,-0.740693867,0.3585296,1.65774047,-0.923768044,-0.079913795,1.65460241,-0.5762663,-0.0316285752,1.72817659,-0.756106,0.2154265,1.69091988
