,face_engaged,face_glasses,face_happy,face_lefteyeclosed,face_lookingaway,face_mouthmoved,face_mouthopen,face_pitch,face_righteyeclosed,face_roll,face_size,face_yaw,hip_rot,index,shoulder_rot,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowRightX,ElbowRightY,ElbowRightZ,HeadX,HeadY,HeadZ,HipLeftX,HipLeftY,HipLeftZ,HipRightX,HipRightY,HipRightZ,NeckX,NeckY,NeckZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,SpineBaseX,SpineBaseY,SpineBaseZ,SpineMidX,SpineMidY,SpineMidZ,SpineShoulderX,SpineShoulderY,SpineShoulderZ,WristLeftX,WristLeftY,WristLeftZ,WristRightX,WristRightY,WristRightZ,pedes_posX,pedes_posY,pedes_posZ
425,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-10,0.0,35,0.0746040863905706,3,0.057047935736281204,-0.134489879,0.210357159,0.827320635,0.0299504772,0.0564073622,0.857342064,-0.129283041,0.279517084,0.9095241,-0.300341576,-0.004495346,0.976422,-0.23782444,-0.0548903681,0.9810947,-0.111263007,0.201411918,0.908140063,-0.183904588,0.191476688,0.9222606,-0.0541152768,0.142145187,0.929672837,-0.273804367,-0.03018679,0.9959492,-0.1921519,0.08768979,0.955404639,-0.1313948,0.173623681,0.9211108,-0.155081972,0.09623538,0.8974799,-0.102316611,0.05645522,0.8902805,-0.1921519,0.08768979,0.955404639
426,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-10,0.0,35,0.0746040863905706,3,0.057047935736281204,-0.134489879,0.210357159,0.827320635,0.0299504772,0.0564073622,0.857342064,-0.129283041,0.279517084,0.9095241,-0.300341576,-0.004495346,0.976422,-0.23782444,-0.0548903681,0.9810947,-0.111263007,0.201411918,0.908140063,-0.183904588,0.191476688,0.9222606,-0.0541152768,0.142145187,0.929672837,-0.273804367,-0.03018679,0.9959492,-0.1921519,0.08768979,0.955404639,-0.1313948,0.173623681,0.9211108,-0.155081972,0.09623538,0.8974799,-0.102316611,0.05645522,0.8902805,-0.1921519,0.08768979,0.955404639
427,no,unknown,unknown,unknown,yes,unknown,unknown,20,unknown,-10,0.0,40,0.0733908485608509,3,0.054675522098597704,-0.132504627,0.212080926,0.8235646,0.03287216,0.0560152829,0.852909148,-0.126082644,0.2792408,0.905763566,-0.298025757,-0.005622191,0.9722093,-0.235303909,-0.0560350642,0.976820767,-0.1082881,0.200899318,0.903734446,-0.181237668,0.19060193,0.9181254,-0.0511814356,0.1417634,0.9252434,-0.271357238,-0.0313548,0.991678536,-0.189430535,0.08685058,0.9510705,-0.128477588,0.173032939,0.916722357,-0.153523028,0.0985649452,0.8942538,-0.0986639,0.05785428,0.8877259,-0.189430535,0.08685058,0.9510705
428,no,unknown,unknown,unknown,yes,unknown,unknown,20,unknown,-10,0.0,40,0.0733908485608509,3,0.054675522098597704,-0.132504627,0.212080926,0.8235646,0.03287216,0.0560152829,0.852909148,-0.126082644,0.2792408,0.905763566,-0.298025757,-0.005622191,0.9722093,-0.235303909,-0.0560350642,0.976820767,-0.1082881,0.200899318,0.903734446,-0.181237668,0.19060193,0.9181254,-0.0511814356,0.1417634,0.9252434,-0.271357238,-0.0313548,0.991678536,-0.189430535,0.08685058,0.9510705,-0.128477588,0.173032939,0.916722357,-0.153523028,0.0985649452,0.8942538,-0.0986639,0.05785428,0.8877259,-0.189430535,0.08685058,0.9510705
429,no,unknown,unknown,unknown,yes,unknown,unknown,20,unknown,-10,0.0,40,0.08813247692349985,3,-0.033045906708651186,-0.137127727,0.2149246,0.8430831,0.03574208,0.0559960827,0.8489909,-0.122823477,0.279378116,0.90226835,-0.295752376,-0.0128958113,0.9676762,-0.23342143,-0.05863147,0.9731839,-0.105383493,0.200812116,0.8998432,-0.185455427,0.165794224,0.925862551,-0.0482985079,0.141755939,0.9213284,-0.269285738,-0.03605037,0.987635851,-0.187063813,0.08478927,0.94738245,-0.125743166,0.17247,0.9129412,-0.152212873,0.0940718055,0.903394938,-0.0955506638,0.05951583,0.8842622,-0.187063813,0.08478927,0.94738245
430,no,unknown,unknown,unknown,yes,unknown,unknown,20,unknown,-10,0.0,40,0.08813247692349985,3,-0.033045906708651186,-0.137127727,0.2149246,0.8430831,0.03574208,0.0559960827,0.8489909,-0.122823477,0.279378116,0.90226835,-0.295752376,-0.0128958113,0.9676762,-0.23342143,-0.05863147,0.9731839,-0.105383493,0.200812116,0.8998432,-0.185455427,0.165794224,0.925862551,-0.0482985079,0.141755939,0.9213284,-0.269285738,-0.03605037,0.987635851,-0.187063813,0.08478927,0.94738245,-0.125743166,0.17247,0.9129412,-0.152212873,0.0940718055,0.903394938,-0.0955506638,0.05951583,0.8842622,-0.187063813,0.08478927,0.94738245
431,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-15,0.0,35,-0.03468050654764989,3,-0.06671441078861538,-0.13628231,0.215283155,0.844162047,0.03876896,0.0566642955,0.8440225,-0.119538426,0.2803789,0.8981815,-0.295645446,-0.0166689549,0.965719,-0.231897727,-0.06312751,0.9635073,-0.102333747,0.201446071,0.8948996,-0.184886515,0.164639637,0.9256908,-0.04525976,0.1424443,0.916361868,-0.268632263,-0.04036713,0.9826059,-0.18524082,0.08307565,0.9426712,-0.123024948,0.172507986,0.9081072,-0.150867313,0.0940732062,0.9037929,-0.09231357,0.0613614656,0.8796725,-0.18524082,0.08307565,0.9426712
432,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-15,0.0,35,-0.03468050654764989,3,-0.06671441078861538,-0.13628231,0.215283155,0.844162047,0.03876896,0.0566642955,0.8440225,-0.119538426,0.2803789,0.8981815,-0.295645446,-0.0166689549,0.965719,-0.231897727,-0.06312751,0.9635073,-0.102333747,0.201446071,0.8948996,-0.184886515,0.164639637,0.9256908,-0.04525976,0.1424443,0.916361868,-0.268632263,-0.04036713,0.9826059,-0.18524082,0.08307565,0.9426712,-0.123024948,0.172507986,0.9081072,-0.150867313,0.0940732062,0.9037929,-0.09231357,0.0613614656,0.8796725,-0.18524082,0.08307565,0.9426712
433,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-15,0.0,40,-0.11875158600645402,3,-0.12030223094074056,-0.136744365,0.217393667,0.8445637,0.0441153757,0.06309546,0.8355726,-0.117504969,0.2865467,0.893138349,-0.294887632,-0.0175287016,0.9628431,-0.230801865,-0.0619300529,0.955196857,-0.09695735,0.207909688,0.886456668,-0.182881,0.163431421,0.9251867,-0.0398901738,0.148948684,0.9079011,-0.267613828,-0.0405435339,0.9768994,-0.182327062,0.0855430141,0.935687959,-0.1182861,0.177877679,0.8999956,-0.150716856,0.09593492,0.9037593,0.04792191,-0.0117015019,0.7394729,-0.182327062,0.0855430141,0.935687959
434,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-15,0.0,40,-0.11875158600645402,3,-0.12030223094074056,-0.136744365,0.217393667,0.8445637,0.0441153757,0.06309546,0.8355726,-0.117504969,0.2865467,0.893138349,-0.294887632,-0.0175287016,0.9628431,-0.230801865,-0.0619300529,0.955196857,-0.09695735,0.207909688,0.886456668,-0.182881,0.163431421,0.9251867,-0.0398901738,0.148948684,0.9079011,-0.267613828,-0.0405435339,0.9768994,-0.182327062,0.0855430141,0.935687959,-0.1182861,0.177877679,0.8999956,-0.150716856,0.09593492,0.9037593,0.04792191,-0.0117015019,0.7394729,-0.182327062,0.0855430141,0.935687959
435,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-10,0.0,35,-0.23873013388475323,3,-0.26837883405801216,-0.1395213,0.195180222,0.8297953,0.02633979,0.0463270135,0.852888346,-0.113851123,0.28685,0.8890743,-0.302282125,-0.0161347762,0.9383518,-0.2474379,-0.05502188,0.9250043,-0.10624408,0.210778788,0.8659621,-0.1813216,0.161755875,0.923816,-0.0491321832,0.151798755,0.887462139,-0.279740036,-0.0363963768,0.9486657,-0.19275859,0.08939141,0.9107949,-0.127794921,0.1810976,0.8783647,-0.22172533,0.1444034,0.9202849,0.0490556434,-0.0139049506,0.736680567,-0.19275859,0.08939141,0.9107949
436,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-10,0.0,35,-0.23873013388475323,3,-0.26837883405801216,-0.1395213,0.195180222,0.8297953,0.02633979,0.0463270135,0.852888346,-0.113851123,0.28685,0.8890743,-0.302282125,-0.0161347762,0.9383518,-0.2474379,-0.05502188,0.9250043,-0.10624408,0.210778788,0.8659621,-0.1813216,0.161755875,0.923816,-0.0491321832,0.151798755,0.887462139,-0.279740036,-0.0363963768,0.9486657,-0.19275859,0.08939141,0.9107949,-0.127794921,0.1810976,0.8783647,-0.22172533,0.1444034,0.9202849,0.0490556434,-0.0139049506,0.736680567,-0.19275859,0.08939141,0.9107949
437,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-20,0.0,40,0.0038020069151757097,3,0.16848132981357913,-0.097409904,0.173653975,0.7888713,0.0258183833,0.04601363,0.8534226,-0.110191673,0.287674278,0.884922564,-0.2982116,0.00991045,0.9229403,-0.246006936,-0.0523155145,0.9231388,-0.108661793,0.209454283,0.860617936,-0.156019673,0.224572822,0.8643603,-0.05153254,0.150471762,0.8821329,-0.277056754,-0.0247548651,0.9417347,-0.1930085,0.09256743,0.9058243,-0.129539326,0.180926681,0.8734324,-0.185129464,0.156044617,0.8854851,0.0498216525,-0.0130387777,0.7413118,-0.1930085,0.09256743,0.9058243
438,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-20,0.0,40,0.0038020069151757097,3,0.16848132981357913,-0.097409904,0.173653975,0.7888713,0.0258183833,0.04601363,0.8534226,-0.110191673,0.287674278,0.884922564,-0.2982116,0.00991045,0.9229403,-0.246006936,-0.0523155145,0.9231388,-0.108661793,0.209454283,0.860617936,-0.156019673,0.224572822,0.8643603,-0.05153254,0.150471762,0.8821329,-0.277056754,-0.0247548651,0.9417347,-0.1930085,0.09256743,0.9058243,-0.129539326,0.180926681,0.8734324,-0.185129464,0.156044617,0.8854851,0.0498216525,-0.0130387777,0.7413118,-0.1930085,0.09256743,0.9058243
439,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-15,0.0,40,0.3009160368806342,3,0.18269630387179664,-0.06840079,0.190570951,0.812862456,0.0354418457,0.04679789,0.8723431,-0.107063539,0.2877404,0.8808545,-0.295112729,0.009227493,0.947817743,-0.226218268,-0.0417276956,0.969198465,-0.104830578,0.208082452,0.8655393,-0.157114789,0.215103135,0.8678369,-0.0457698032,0.150793016,0.8884086,-0.2668814,-0.0181298349,0.973826647,-0.186244309,0.09474657,0.9198056,-0.125227511,0.1801609,0.8798041,-0.1528562,0.148018286,0.9056195,0.05363154,-0.0126135051,0.7474798,-0.186244309,0.09474657,0.9198056
440,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-15,0.0,40,0.3009160368806342,3,0.18269630387179664,-0.06840079,0.190570951,0.812862456,0.0354418457,0.04679789,0.8723431,-0.107063539,0.2877404,0.8808545,-0.295112729,0.009227493,0.947817743,-0.226218268,-0.0417276956,0.969198465,-0.104830578,0.208082452,0.8655393,-0.157114789,0.215103135,0.8678369,-0.0457698032,0.150793016,0.8884086,-0.2668814,-0.0181298349,0.973826647,-0.186244309,0.09474657,0.9198056,-0.125227511,0.1801609,0.8798041,-0.1528562,0.148018286,0.9056195,0.05363154,-0.0126135051,0.7474798,-0.186244309,0.09474657,0.9198056
441,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-15,0.0,35,0.04557600045677869,3,0.16892408081703278,-0.0609135665,0.202472165,0.7995195,0.04712484,0.0574231446,0.8651348,-0.104419805,0.287566364,0.874248862,-0.293747872,0.01305751,0.949261,-0.220490783,-0.0364432447,0.9526021,-0.09195966,0.217251509,0.8575542,-0.150851473,0.217980921,0.8593783,-0.0310092,0.162535369,0.8798173,-0.263842762,-0.0136506595,0.9705568,-0.1785876,0.102609538,0.9159057,-0.1136946,0.189175949,0.8732118,-0.128230244,0.270984352,0.821263433,0.07097492,-0.009045043,0.776723266,-0.1785876,0.102609538,0.9159057
442,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-15,0.0,35,0.04557600045677869,3,0.16892408081703278,-0.0609135665,0.202472165,0.7995195,0.04712484,0.0574231446,0.8651348,-0.104419805,0.287566364,0.874248862,-0.293747872,0.01305751,0.949261,-0.220490783,-0.0364432447,0.9526021,-0.09195966,0.217251509,0.8575542,-0.150851473,0.217980921,0.8593783,-0.0310092,0.162535369,0.8798173,-0.263842762,-0.0136506595,0.9705568,-0.1785876,0.102609538,0.9159057,-0.1136946,0.189175949,0.8732118,-0.128230244,0.270984352,0.821263433,0.07097492,-0.009045043,0.776723266,-0.1785876,0.102609538,0.9159057
443,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-15,0.0,35,0.41536831590380685,3,0.18932711356450432,-0.05720057,0.20812811,0.791894138,0.0497249253,0.051371038,0.8532825,-0.102120489,0.286000639,0.8677546,-0.276371121,0.0296805836,0.9223615,-0.213907748,-0.0266284216,0.9499096,-0.0866388157,0.22287792,0.851132035,-0.146200925,0.2223507,0.85084796,-0.0260775462,0.168123886,0.87386626,-0.250214458,0.00187551312,0.955721259,-0.16875276,0.113562934,0.9063816,-0.107239939,0.196064323,0.866059363,-0.127281681,0.270905048,0.81985116,0.0573320352,-0.0106556909,0.768225431,-0.16875276,0.113562934,0.9063816
444,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-15,0.0,35,0.41536831590380685,3,0.18932711356450432,-0.05720057,0.20812811,0.791894138,0.0497249253,0.051371038,0.8532825,-0.102120489,0.286000639,0.8677546,-0.276371121,0.0296805836,0.9223615,-0.213907748,-0.0266284216,0.9499096,-0.0866388157,0.22287792,0.851132035,-0.146200925,0.2223507,0.85084796,-0.0260775462,0.168123886,0.87386626,-0.250214458,0.00187551312,0.955721259,-0.16875276,0.113562934,0.9063816,-0.107239939,0.196064323,0.866059363,-0.127281681,0.270905048,0.81985116,0.0573320352,-0.0106556909,0.768225431,-0.16875276,0.113562934,0.9063816
445,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-10,0.0,35,0.643723944166588,3,0.20220766462192008,-0.05331244,0.209319532,0.7821349,0.0508698039,0.0505493172,0.8462989,-0.09989215,0.285899043,0.860453546,-0.26216048,0.034486942,0.898510754,-0.201034814,-0.0131488871,0.9443763,-0.08234518,0.224148721,0.84240526,-0.142228052,0.222808525,0.8406783,-0.0219118837,0.16949293,0.8653442,-0.2363661,0.0112642776,0.9406047,-0.159861624,0.11881505,0.8947962,-0.101849116,0.198270932,0.856672168,-0.1242603,0.26989767,0.812415957,0.05114366,-0.01587195,0.7643116,-0.159861624,0.11881505,0.8947962
446,no,unknown,unknown,unknown,yes,unknown,unknown,15,unknown,-10,0.0,35,0.643723944166588,3,0.20220766462192008,-0.05331244,0.209319532,0.7821349,0.0508698039,0.0505493172,0.8462989,-0.09989215,0.285899043,0.860453546,-0.26216048,0.034486942,0.898510754,-0.201034814,-0.0131488871,0.9443763,-0.08234518,0.224148721,0.84240526,-0.142228052,0.222808525,0.8406783,-0.0219118837,0.16949293,0.8653442,-0.2363661,0.0112642776,0.9406047,-0.159861624,0.11881505,0.8947962,-0.101849116,0.198270932,0.856672168,-0.1242603,0.26989767,0.812415957,0.05114366,-0.01587195,0.7643116,-0.159861624,0.11881505,0.8947962
447,no,yes,no,yes,yes,no,yes,20,no,0,0.0,25,-0.03831784044842602,1,-0.10572837507326231,-0.268243641,-0.06403513,1.09062886,0.117755815,-0.155875459,1.078859,-0.09357792,0.294763952,1.184796,-0.04240575,-0.327788323,1.14609659,0.07761014,-0.3590649,1.14149559,-0.08792917,0.148319513,1.178884,-0.223211482,0.105785817,1.17255926,0.0371314324,0.04003635,1.1449306,0.0180903561,-0.352731615,1.17477643,-0.03348049,-0.10208708,1.186326,-0.07114671,0.0803856254,1.18413448,-0.09742802,0.0763470158,1.13902092,0.104962543,0.045925647,1.13539112,-0.03348049,-0.10208708,1.186326
448,no,yes,no,yes,yes,no,yes,20,no,0,0.0,25,-0.03831784044842602,1,-0.10572837507326231,-0.268243641,-0.06403513,1.09062886,0.117755815,-0.155875459,1.078859,-0.09357792,0.294763952,1.184796,-0.04240575,-0.327788323,1.14609659,0.07761014,-0.3590649,1.14149559,-0.08792917,0.148319513,1.178884,-0.223211482,0.105785817,1.17255926,0.0371314324,0.04003635,1.1449306,0.0180903561,-0.352731615,1.17477643,-0.03348049,-0.10208708,1.186326,-0.07114671,0.0803856254,1.18413448,-0.09742802,0.0763470158,1.13902092,0.104962543,0.045925647,1.13539112,-0.03348049,-0.10208708,1.186326
449,no,yes,no,yes,yes,yes,no,20,yes,0,0.0,25,-0.033229298381493196,1,-0.10952639363829088,-0.269744635,-0.0592231937,1.0952009,0.118609175,-0.158952028,1.07876754,-0.09191892,0.2934783,1.18297708,-0.03748146,-0.2961674,1.14901853,0.08181557,-0.328879744,1.14505291,-0.08740713,0.147928,1.177313,-0.222566918,0.106246561,1.172051,0.0369397774,0.03988107,1.14351392,0.0227532331,-0.320661932,1.176865,-0.0326543339,-0.0900263339,1.184876,-0.07126626,0.08331443,1.18245709,-0.09610935,0.07978591,1.14233112,0.105077147,0.04577449,1.13662612,-0.0326543339,-0.0900263339,1.184876
450,no,yes,no,yes,yes,yes,no,20,yes,0,0.0,25,-0.033229298381493196,1,-0.10952639363829088,-0.269744635,-0.0592231937,1.0952009,0.118609175,-0.158952028,1.07876754,-0.09191892,0.2934783,1.18297708,-0.03748146,-0.2961674,1.14901853,0.08181557,-0.328879744,1.14505291,-0.08740713,0.147928,1.177313,-0.222566918,0.106246561,1.172051,0.0369397774,0.03988107,1.14351392,0.0227532331,-0.320661932,1.176865,-0.0326543339,-0.0900263339,1.184876,-0.07126626,0.08331443,1.18245709,-0.09610935,0.07978591,1.14233112,0.105077147,0.04577449,1.13662612,-0.0326543339,-0.0900263339,1.184876
451,no,yes,no,yes,yes,yes,yes,20,no,0,0.0,20,-0.030463746724396657,1,-0.11387472997070736,-0.272551656,-0.05011074,1.10280061,0.119591005,-0.156951562,1.08136272,-0.0896188244,0.292130142,1.1842984,-0.0330663323,-0.276485533,1.15406561,0.08594668,-0.3087932,1.1504389,-0.08680007,0.14749977,1.17693079,-0.22186628,0.106636927,1.17265546,0.03669921,0.03968195,1.14308345,0.027117569,-0.300008237,1.18125689,-0.0307584647,-0.07875,1.1863488,-0.07105917,0.086002484,1.18220007,-0.09536925,0.08364613,1.14708757,0.105378062,0.0459469855,1.14113355,-0.0307584647,-0.07875,1.1863488
452,no,yes,no,yes,yes,yes,yes,20,no,0,0.0,20,-0.030463746724396657,1,-0.11387472997070736,-0.272551656,-0.05011074,1.10280061,0.119591005,-0.156951562,1.08136272,-0.0896188244,0.292130142,1.1842984,-0.0330663323,-0.276485533,1.15406561,0.08594668,-0.3087932,1.1504389,-0.08680007,0.14749977,1.17693079,-0.22186628,0.106636927,1.17265546,0.03669921,0.03968195,1.14308345,0.027117569,-0.300008237,1.18125689,-0.0307584647,-0.07875,1.1863488,-0.07105917,0.086002484,1.18220007,-0.09536925,0.08364613,1.14708757,0.105378062,0.0459469855,1.14113355,-0.0307584647,-0.07875,1.1863488
453,no,yes,no,no,no,yes,no,20,no,-5,0.0,20,-0.03105937988535198,1,-0.14303770444789665,-0.2718473,-0.0517158955,1.10433006,0.119589284,-0.160525635,1.08363378,-0.0871475562,0.290293545,1.18687141,-0.03658255,-0.264118165,1.149594,0.08193851,-0.2996962,1.14591157,-0.08285743,0.1451317,1.184924,-0.218974292,0.110274732,1.18612027,0.03669684,0.0374030024,1.14929819,0.0232342351,-0.288966417,1.17609346,-0.0307837389,-0.0734769553,1.18644059,-0.06945855,0.08817432,1.18642533,-0.0949044,0.08264218,1.15083492,0.104465261,0.0462444834,1.14406323,-0.0307837389,-0.0734769553,1.18644059
454,no,yes,no,no,no,yes,no,20,no,-5,0.0,20,-0.03105937988535198,1,-0.14303770444789665,-0.2718473,-0.0517158955,1.10433006,0.119589284,-0.160525635,1.08363378,-0.0871475562,0.290293545,1.18687141,-0.03658255,-0.264118165,1.149594,0.08193851,-0.2996962,1.14591157,-0.08285743,0.1451317,1.184924,-0.218974292,0.110274732,1.18612027,0.03669684,0.0374030024,1.14929819,0.0232342351,-0.288966417,1.17609346,-0.0307837389,-0.0734769553,1.18644059,-0.06945855,0.08817432,1.18642533,-0.0949044,0.08264218,1.15083492,0.104465261,0.0462444834,1.14406323,-0.0307837389,-0.0734769553,1.18644059
455,no,yes,no,no,yes,yes,no,20,no,-5,0.0,20,-0.026981914667869023,1,-0.14568177353209474,-0.275598526,-0.0593785048,1.11330128,0.119466715,-0.162581116,1.08630264,-0.08547093,0.287525833,1.18975747,-0.0363950878,-0.2534035,1.14798272,0.0813986957,-0.2896213,1.14480364,-0.08069521,0.143748417,1.18960524,-0.217597157,0.11106436,1.19169748,0.03599593,0.0364650562,1.15449,0.0230454821,-0.278128743,1.17421842,-0.0298754,-0.06785434,1.18774056,-0.0679604,0.08963666,1.19016325,-0.09804271,0.07789733,1.1566608,0.107191011,0.041331917,1.14792812,-0.0298754,-0.06785434,1.18774056
456,no,yes,no,no,yes,yes,no,20,no,-5,0.0,20,-0.026981914667869023,1,-0.14568177353209474,-0.275598526,-0.0593785048,1.11330128,0.119466715,-0.162581116,1.08630264,-0.08547093,0.287525833,1.18975747,-0.0363950878,-0.2534035,1.14798272,0.0813986957,-0.2896213,1.14480364,-0.08069521,0.143748417,1.18960524,-0.217597157,0.11106436,1.19169748,0.03599593,0.0364650562,1.15449,0.0230454821,-0.278128743,1.17421842,-0.0298754,-0.06785434,1.18774056,-0.0679604,0.08963666,1.19016325,-0.09804271,0.07789733,1.1566608,0.107191011,0.041331917,1.14792812,-0.0298754,-0.06785434,1.18774056
457,no,yes,no,no,no,yes,no,20,no,0,0.0,20,-0.024953052598599524,1,-0.1446767824439199,-0.280493677,-0.06284474,1.12388337,0.119194619,-0.164060473,1.08872759,-0.08349342,0.2847115,1.19340861,-0.0320648625,-0.242149189,1.14726877,0.08494619,-0.279178917,1.14434838,-0.0790454,0.142186552,1.1939,-0.216234088,0.110787712,1.19466007,0.0355332419,0.0349863,1.15797889,0.027074974,-0.2669046,1.17319477,-0.0276211761,-0.06286672,1.18928242,-0.06640478,0.0903747752,1.1936878,-0.100454733,0.0750611,1.16256475,0.109147854,0.0385302231,1.15289235,-0.0276211761,-0.06286672,1.18928242
458,no,yes,no,no,no,yes,no,20,no,0,0.0,20,-0.024953052598599524,1,-0.1446767824439199,-0.280493677,-0.06284474,1.12388337,0.119194619,-0.164060473,1.08872759,-0.08349342,0.2847115,1.19340861,-0.0320648625,-0.242149189,1.14726877,0.08494619,-0.279178917,1.14434838,-0.0790454,0.142186552,1.1939,-0.216234088,0.110787712,1.19466007,0.0355332419,0.0349863,1.15797889,0.027074974,-0.2669046,1.17319477,-0.0276211761,-0.06286672,1.18928242,-0.06640478,0.0903747752,1.1936878,-0.100454733,0.0750611,1.16256475,0.109147854,0.0385302231,1.15289235,-0.0276211761,-0.06286672,1.18928242
459,no,yes,no,no,no,yes,no,20,no,-5,0.0,20,-0.018876054367035357,1,-0.14895499763778927,-0.275170922,-0.0621724464,1.120161,0.120049946,-0.160631731,1.09438407,-0.08158506,0.283316225,1.19541836,-0.0310289282,-0.236786336,1.14713347,0.08555792,-0.274076343,1.14493251,-0.0772156939,0.1401164,1.19782925,-0.215226933,0.110137634,1.19891334,0.03606687,0.0326342732,1.16120255,0.02790926,-0.261471748,1.17302477,-0.0263762511,-0.0601906739,1.19060957,-0.06485145,0.09014893,1.19694114,-0.0965859741,0.07610864,1.16520882,0.110144809,0.03874794,1.16099417,-0.0263762511,-0.0601906739,1.19060957
460,no,yes,no,no,no,yes,no,20,no,-5,0.0,20,-0.018876054367035357,1,-0.14895499763778927,-0.275170922,-0.0621724464,1.120161,0.120049946,-0.160631731,1.09438407,-0.08158506,0.283316225,1.19541836,-0.0310289282,-0.236786336,1.14713347,0.08555792,-0.274076343,1.14493251,-0.0772156939,0.1401164,1.19782925,-0.215226933,0.110137634,1.19891334,0.03606687,0.0326342732,1.16120255,0.02790926,-0.261471748,1.17302477,-0.0263762511,-0.0601906739,1.19060957,-0.06485145,0.09014893,1.19694114,-0.0965859741,0.07610864,1.16520882,0.110144809,0.03874794,1.16099417,-0.0263762511,-0.0601906739,1.19060957
